Uniq Id,Mrp,Price,Offers,Combo Offers
3fc55250a639c440e184b6e521f0f0b7,4499.00,4050.00,9.98%,
11c0b16998d12f42db68d6d36c8bfb5a,249.00,249.00,0%,
a089e5e4127fe94998f311e12b929900,3147.00,3147.00,0%,
b1c0e2d445f6864495f22ef283207d1d,799.00,579.00,27.53%,
b78e024f2f53ba02a3bd30e9fce583ff,1296.00,1093.00,15.66%,
0ffd8aeedcb2e3224c68b6327624c677,3453.00,1973.00,42.86%,
768c0b2d6e8ccfa3ed02a81e8a0be261,3459.00,3459.00,0%,
2c6288ee01b9016d0ac661d48d50b15c,550.00,550.00,0%,
ff7e3eb39049f861a12318821de639b5,795.00,695.00,12.58%,
d6694c8384fc61d6c1f313eb09dd01f9,7299.00,7299.00,0%,
07437d7dca9b0678835b1ae6f6c4b5f5,228.00,228.00,0%,
dafc857e4d49ec81a5fedbad3c6feca6,6180.00,4697.00,24.0%,
69352548075f7f9a0512e83ae8cdeebe,5018.00,4014.00,20.01%,
b8c9fe7297c2b6b4480eaa5c6fb7cb2d,120.00,79.00,34.17%,
5d747ac4fb842413d20f6acb5fed4326,595.00,595.00,0%,
19f48f4f45d609023ff6bed52017ddda,599.00,185.00,69.12%,
9b5d76a06d2238614a3025d69ef5b4e0,2182.00,2182.00,0%,
f600c4a319ffeb9e4da2e07c61ddf625,170.00,151.00,11.18%,
9527285a6f7a0e3d160969d723c0f41f,699.00,699.00,0%,
fc662d996433e4c071dd4eedfff72118,,,,
ce3f3c7e1fe74d1cd454805bbf84750e,2779.00,2779.00,0%,
87b13338c2642f566ccb01b617e05c3a,999.00,999.00,0%,
d02527106dfd66f6aaed7268e8dd6bde,44.00,30.80,30.0%,
8e762a171138af3cbf4a153950d98ead,1499.00,1298.00,13.41%,
3f74372da525e951f69367c39bb84703,4089.00,4089.00,0%,
e4d118d884665b2e000eaa5a52811a38,350.00,250.00,28.57%,
4545ccdbdb9e2af0d3c5bdc7ca25b8ee,995.00,995.00,0%,
184a96a3a96a26ff2ababcf30d67094d,159.00,59.00,62.89%,
2decc3c8f6f6920b1bda772477740a38,72.00,67.00,6.94%,
7c9e3531563e4afaffa327ac8386acb6,194.00,144.00,25.77%,
b344f1b9651ebfc2efe7ec387b8476ca,499.00,374.00,25.05%,
38e2e7c36b04460b0a5151e2e65a7b90,2500.00,2500.00,0%,
391a08c7168c36fc08dce4c7d961279f,629.00,449.00,28.62%,
3cd374dc647327e9d6a09cc8a07a20b9,150.00,150.00,0%,
c0f571e2b1baca71bbf262a28e67e718,10499.00,8972.00,14.54%,
532de07266f4ddf65c1dfa439b14f876,2248.00,1954.00,13.08%,
b638760f32cf06d1d3c534725fa858ac,4299.00,4299.00,0%,
2002e6ece2d2499194a59ea79d5479bb,5900.00,5900.00,0%,
78835067569b37046e0fc825c13908f1,575.00,360.00,37.39%,
d8d4c7aa93c3efa04e86ad1df1b0b296,120.00,110.00,8.33%,
d4cece8ec7fe9d3ce277513dff2cab82,42.00,36.00,14.29%,
7c90dc37fbe6ce149dbd4c35092769db,1850.00,1549.00,16.27%,
5634a59bd99f3cb7096fcc2e31084514,1100.00,999.00,9.18%,
2f2a5ab0e3ac912375d8ea9b277eaba8,.340.00,.340.00,0%,
03c6872b36b0ef52dfb35449d50836f7,1110.00,1110.00,0%,
8387d4f670ffb5c60386a739c75074a3,295.00,295.00,0%,
1ad24ad53f2675b88b5be31de977bb72,236.00,236.00,0%,
6d101097916089245e7085e7f1be24e3,75.00,75.00,0%,
ed94b0922f20f693eb77071ae53f97b2,200.00,150.00,25.0%,
cf38f3c29c454ca8842977c3de0e25a1,595.00,595.00,0%,
8c6228cb2cc632754d3bb35b732c4c39,1257.00,1257.00,0%,
a94c40cd2a8808a14d87eace30d2f8a1,396.00,396.00,0%,
1716751c963c948caee7dd8bba804986,1316.00,853.00,35.18%,
7ae9b6dc9c24fc09a4f34b7960abc663,360.00,360.00,0%,
f4f52ac89a516fb84153ea8248881534,689.00,304.00,55.88%,
a29eb0957ddab03f225642809cb4d7ec,2669.00,2669.00,0%,
256fa1a8ac11df4bd334a59d95e40a37,1295.00,1036.00,20.0%,
552443972804839179b442408a2ca2ee,300.00,150.00,50.0%,
88027db0d3b8fffe06892b32294a0880,3825.00,3060.00,20.0%,
7d6a3e4a6292f114ec3e1166a328f65a,3432.00,3432.00,0%,
43def5f668a256e70de11d72454c6491,1829.00,1829.00,0%,
8e59023ea0049cb6fbf703ee79d5b465,1289.00,1289.00,0%,
afc41d6db4263fd825ddf6e96c9eb285,772.00,692.00,10.36%,
284a5d1833c64183078312d397139191,1100.00,900.00,18.18%,
aed0a2d3ed087533b6e0008852b17204,280.00,210.00,25.0%,
8cd13c11383b6c072ce0ddfa432f23f6,750.00,635.00,15.33%,
38e874c2cb9a01db3c93e8520d1093d4,74.00,74.00,0%,
3496bac7635011ade93bdf77c93da831,399.00,249.00,37.59%,
017c59faaa1e83eba8f3fb01c58e0cff,5099.00,5099.00,0%,
0a884ef638c47eae7a4b5e0a04e2b25d,1020.00,780.00,23.53%,
8b6f5ab54bd0c00e7eac8802c4e01a8a,7899.00,7899.00,0%,
0cf520dc438493eda3777db56f3686d1,5398.00,2999.00,44.44%,
ddfa615d5111bc3a761660c38001ae86,605.00,545.00,9.92%,
0a474cd260b334898be4a563eb87c1ab,1319.00,1289.00,2.27%,
f798bbd64499ac97089b4fb1ff43e7c3,849.00,299.00,64.78%,
c50e9438c019d57eef1826393fc6d2a7,319.00,286.00,10.34%,
8071cb6be2cc6d87f62a61e3e8d1ef11,490.00,490.00,0%,
b1e18d17064dae3664915a5b5c425baa,194.00,194.00,0%,
c590fb9fc5785d9cbffbd6da3e7cb306,330.00,254.00,23.03%,
10306af0fe1370b8f305b20889b95a5c,1095.00,1095.00,0%,
19e22cac8773e6279565623e0c542a44,451.26,451.26,0%,
941e126e12c7a9bc70bf305d466b120a,17997.00,5999.00,66.67%,
4ac980cf6ad5ea5c5ee0328f5f58d80b,300.00,290.00,3.33%,
3082a0c26b762cac9795256c57cd73e4,799.00,549.00,31.29%,
99c37e656c362f2332a1da201e089cec,1100.00,1100.00,0%,
dab4b59a0c3c43379ded4dbd00ed6ed3,550.00,550.00,0%,
a5680588a7a5327e2b0c3399728068b5,1199.00,349.00,70.89%,
0c9aea3b06463fd4bf98284530f4f80a,299.00,203.00,32.11%,
dec77629ee9a0f15296086919f7d70fb,991.00,777.00,21.59%,
8e232e92f41b76c61c5fa59ab876a9b8,1299.00,999.00,23.09%,
d730fa3f8b5ab9a3e7178c9d349e6ab9,745.00,745.00,0%,
0e471107ae2d970608639dee27cefd35,750.00,340.00,54.67%,
664482f498128c19b217bb1a56cfb613,4599.80,4599.80,0%,
9f02258eded25e1ca43bfff10018cb16,1256.00,691.00,44.98%,
69ceeb11f0016a3c721d3615f4a965ea,2199.00,1499.00,31.83%,
828d7cf77896b32f50ef8baec4dd48b4,1047.00,599.00,42.79%,
4a94dc789bd09553d061022fb73277bf,5593.00,5593.00,0%,
46e8393286b0e0a6e4d5ace6514e327b,700.00,560.00,20.0%,
55cb56ead4b87ea78cd2ff4ad7e683ee,1599.00,1498.00,6.32%,
74d05d6f8dcab2d87201308d86fe14a3,480.00,385.00,19.79%,
509db5af6c57e9c8bb7c2d1d70c2c911,4450.00,3560.00,20.0%,
a01b439f798645de65b942aba67d8bbd,999.00,349.00,65.07%,
fec603a4d49b2d1bbcba97f3cc4a6754,1900.00,880.00,53.68%,
e4fe25dc91115ec7e2a611b09e2cd250,1591.00,1591.00,0%,
5f44e161ad293dacdf6cc1dfb1561bf2,200.00,200.00,0%,
b46611bfa99b625146259c3907dec474,560.00,560.00,0%,
7ff2c5961012bdd7f584e1b752a3db85,175.00,152.00,13.14%,
a2601bdca9f1cbaac412b5546393b866,1164.00,627.00,46.13%,
72f43d5535b7c76fcf9d95275218f1b2,500.00,500.00,0%,
263ead9843efe5a317b780dbd63e6335,2299.00,2299.00,0%,
081d7ee299eb3b2639fd7d13019b04a4,1452.00,1452.00,0%,
54336b6ccc7f07d6c13cb946852c329f,1900.00,1007.00,47.0%,
1727fe01cdeb7f38bdc8fdeed3f46156,350.00,290.00,17.14%,
31966501071a7f3bea96126d64f2babf,5419.00,5419.00,0%,
d636bbe6804e0b1c6b851087da94dcb3,268.00,268.00,0%,
da5f0b8a233266541937956c2bdfe937,600.00,235.00,60.83%,
83f309b5835aff40e00a619915591e02,5493.00,5493.00,0%,
6008683a2d80e32423f7bb123aa6e9aa,,570.00,0%,
67ae48559a290caee892662b09b3de69,4039.00,2419.00,40.11%,
f046b9c3c174a55aa81d192bdb383f53,1521.00,1170.00,23.08%,
c6b49404b46da14289a6a643d238804b,995.00,995.00,0%,
19068210e49db2678e3c4ea35d3f8bd2,1599.00,1498.00,6.32%,
ca2b3a580882c863691e53dbcbcbbaa4,24897.00,8299.00,66.67%,
b414f09b8a4715235d141aa14c12962d,4785.00,4785.00,0%,
ccb42adf795caccd9848a58b3398b973,999.00,898.00,10.11%,
cbf14526023aa0169d88602777c353e1,895.00,795.00,11.17%,
9810542246c6454378928e65aabc6af0,695.00,695.00,0%,
254332eb3b73f89708dc0847d12194e4,695.00,595.00,14.39%,
9da5a4afee6e371d78b45256c34dca6f,2158.00,2158.00,0%,
2be7682119644c42ba57e267e39dccba,1299.00,999.00,23.09%,
d4b4b4a26b563770e72bbc215867ce11,1199.00,549.00,54.21%,
99ef3cd7e4ddaa443509bee1aa464100,1249.00,1050.00,15.93%,
2ef3d676916fcd22456c929d75e2a978,6363.00,2999.00,52.87%,
f295ba383e1fc2156d96d110b2f32946,650.00,650.00,0%,
0db7402203651d8c946453b823c9cc9f,3179.00,3179.00,0%,
d162a9a898b3d1eb33f84123bf40ab9b,5286.00,4062.00,23.16%,
c1794af5e8b3516fe1d93968f0a80646,9653.00,9653.00,0%,
5130852a41ae8f5505e5ff3a5f3219aa,4804.00,4804.00,0%,
0eccb3ed6d726d3bb5a65d653548eb0d,450.00,400.00,11.11%,
247a44d231344b3bf052280ce7068b25,595.00,595.00,0%,
3f1ad6f6dac38eb48b6f2ec61559929a,1519.00,1219.00,19.75%,
4ea3fc5465dfbffbd611d8d76b400827,5250.00,3290.00,37.33%,
a448989f3baa701b1f10d0a00ba89259,699.00,599.00,14.31%,
0e2a84be828e7aeb40731e9c733575f3,525.00,525.00,0%,
08acc3aa0795ea6f2a34a0c7e6b93e2b,459.00,369.00,19.61%,
4a3813981f26101d20dd48798a5631f9,350.00,175.00,50.0%,
2cd9f8a056a49a3c7952cde7d1ff0bf2,795.00,795.00,0%,
6bb4b0c30bfb5ee875736f31c2a989e5,241.00,241.00,0%,
ff82687d3882c1d16909db2ba14cdd41,625.00,574.00,8.16%,
59fe16c6c2c5928942325130792e434d,320.00,320.00,0%,
c98d12c505852c134bfd34cc91691580,2799.00,1749.00,37.51%,
68890cf3abafbb0d883ef4488a099c25,6224.00,6224.00,0%,
5a8a20d44fbe5683c7ba6f5e0b380b25,695.00,695.00,0%,
7c397a0dfca8962ac717f55eb4f4fffe,399.00,199.00,50.13%,
965f9a7dbf42a1beaa5fcade886c8bb9,598.00,299.00,50.0%,
7760a8b7e78f90d40728300b0ef2101e,999.00,160.00,83.98%,
ba3787fb502631dd693bf58d5e8a4be4,130.00,130.00,0%,
1c5767a8de76470dd3a67efcc51d1d09,160.00,160.00,0%,
a01b5498e2cbf7f76750002a99214d11,949.00,798.00,15.91%,
37989f2016059b95581a7edad74fa635,1199.00,1199.00,0%,
012ae4121d800d43ba9e1e5f4f02576e,450.00,383.00,14.89%,
2d6fcba4f0c866ec3c4c16e09a016aad,608.00,479.00,21.22%,
3772476935717193bdf3b1a893ea0b15,6295.00,6295.00,0%,
a889ea899844c6cb76c8eaf6c04de42b,600.00,600.00,0%,
abea48fac527e6a03f21793fa35a8507,4295.00,2417.00,43.73%,
e8bdd39757925bc419f2378a19edf2ef,3123.00,3123.00,0%,
f85317cf066b9504162eee2b99f6aae2,795.00,695.00,12.58%,
3396cb264b936158c2ca4db25eb86512,695.00,695.00,0%,
a90cd760d4e5b5dd9efbb869d5d7ca58,1040.00,740.00,28.85%,
b9661ceb4e00194d2ac6121730510bcf,1563.00,874.00,44.08%,
f0a714b8e4b6e2a14bf208a446ecdaff,8845.00,7076.00,20.0%,
7039db3039433d4f87f335e60f9c6a5d,5799.00,3519.00,39.32%,
2152db2a1917a7dbe34ac48d2a5973ba,2433.00,1390.00,42.87%,
ab235d49c82cdd20054fad190246197e,3508.00,1949.00,44.44%,
dc9672cc88cd884ab9ffba0824c5609b,1759.00,932.00,47.02%,
1f48b40b0a08d7162e9b7b99b1423aea,2560.00,2560.00,0%,
3a505d48ac0a21952b42df862bb35ced,3460.00,3460.00,0%,
f79116f351484bea75d55d5f2f753ce2,139.00,109.00,21.58%,
ec34f8e42d7b3935937284ed51452bda,699.00,279.00,60.09%,
9f1737d93db9a900e8da1df6efe70035,1299.00,1299.00,0%,
490fccf976f4d57a1047cc597250ecd8,299.00,195.00,34.78%,
110e8468be57c274561d7758253d63d2,349.00,249.00,28.65%,
08addee6d641728cad2dcc419d064d35,9653.00,7722.00,20.0%,
bc8fecf57780dae233e38e59ddd1d565,3901.00,3901.00,0%,
b8fabe7e25304477e91e065754c60fb4,260.00,250.00,3.85%,
08e0c4408f093ed963ea4af6a2a98fd9,2249.00,2249.00,0%,
236ec34a4b32515c8bdef99419952840,1690.00,1690.00,0%,
468cc2cb921873d947c0b2c14173adf0,599.00,599.00,0%,
ca826f81b77d74c695fb85fcdec71d4c,1099.00,950.00,13.56%,
8b3478aa71f7f5aaff862983c1bec996,2000.00,2000.00,0%,
3c468b7c05ab504d3f85f3de39dc0593,1999.00,1140.00,42.97%,
b6af8a4042885b26751995cb0b7fdf5a,2559.00,2559.00,0%,
2b9b48b7bc90dc0099f15eb47f6fc27d,5879.00,4703.00,20.0%,
c643c7ec38bfbaead79c6fdd733f7d53,198.00,149.00,24.75%,
86f76eb0b9ce6e9daa3e7f21adc4a1f9,240.00,193.00,19.58%,
50f815a492a32120060b6a9356ab2fb6,,,,
f83ca5cb2deda5ba1881a1c465a907aa,2290.00,2290.00,0%,
d09ef26e0cc026238dc35cee053c6c4b,1543.00,1393.00,9.72%,
178ec79841514a4298cf670e366da91c,932.00,299.00,67.92%,
ab1cd0f96cf9e9aab8c2fb39a5045d10,144.00,144.00,0%,
231282f061c7b258409ea5b51028a018,8933.00,6161.00,31.03%,
33ded93419e29caf40bd5b6ced7a44f8,499.00,349.00,30.06%,
2e45c4ca313723c9ade51fe00e85f539,835.00,535.00,35.93%,
a9f9ea61c9fa3d12875a809980f846a7,40.00,40.00,0%,
434b22c0f3f6a24640786b751d076018,141.00,136.00,3.55%,
f9d9629ccfe33c04954c22a8fe66b053,3569.00,3569.00,0%,
815d9d660468777fcf003b62c1a2439f,799.00,549.00,31.29%,
845258ba60c8bb4d25b90449af6bdafe,5758.00,5758.00,0%,
0acf0d10cff5fb868241cbacda04a9f8,600.00,600.00,0%,
d8bf325670726d9eb0d586d7af4d91a5,265.00,265.00,0%,
16949a7ea62a276b49fb5988202d06d2,700.00,320.00,54.29%,
668114b11ab35c5df5716ef134a5d99c,7013.00,7013.00,0%,
3f9a4c660c30f57eff04fb4063e812dd,763.00,663.00,13.11%,
60c6be76f4db21e37fe22ec2344f9f28,8339.00,8339.00,0%,
641dc339984f06b8bcee359d72fcf175,645.00,469.00,27.29%,
9239932672d8dc0e999ca8414b636354,8469.00,8469.00,0%,
d5f431ed173f2c6e7d5389c5497611dc,330.00,300.00,9.09%,
9336325847f3e9550f6db79692cca6e6,8999.00,4794.00,46.73%,
9779e4bd3584d150b3ab4c4691400c09,2000.00,1891.00,5.45%,
3aaa80d1b6c0dd105bc927197f68ebda,3015.00,2320.00,23.05%,
55c48bc7aa5ae1d1bfaa91e9d3f40630,479.00,479.00,0%,
058cadfe53ae96b58ccc8878b112eea3,795.00,695.00,12.58%,
154de6a44835699eb93c93dfbe4b59fa,6080.00,6080.00,0%,
2972c2ca23f7533f212bcf7a7bdf6792,625.00,500.00,20.0%,
5f89f596950c9adf76f46294e300e574,1100.00,699.00,36.45%,
3f2935198b0cc5727204b183c34f8f29,2200.00,2000.00,9.09%,
163b5c2f575b49f4d2c7cfee2c07837c,449.00,349.00,22.27%,
bd29f30860e6225a22535ddceb817e09,959.00,549.00,42.75%,
37acc52b199b74040ea0438137093687,1500.00,1100.00,26.67%,
4ca07be0c060e3fdb7916f93fbe31eee,,446.00,0%,
c3979d6ab51d2aca987c1d1ae9b8ec21,270.00,249.00,7.78%,
0dd82c8071c08c128ac66e78ba412e3c,3850.00,2200.00,42.86%,
27a8aa499f640f425dd5fd377194df5c,710.00,640.00,9.86%,
f8a52b44db1f78e420397e277effd727,899.00,674.00,25.03%,
293b85a8265a1ff7196343a41858f369,250.00,250.00,0%,
df11c5f8ab9bcd45b84f13e65a175cf6,490.00,490.00,0%,
5f2a0123901aa8d030267f017496a733,2700.00,2500.00,7.41%,
1629dce3aa62ecb6d11c614f30b0e964,1000.00,470.00,53.0%,
399365ee3d87083d580f52f016c4375b,2276.00,2276.00,0%,
5e97a0772e63f3989f30d5262a6ccf27,,,,
ca21005656b19c80a0cbd9c380680c13,14397.00,4799.00,66.67%,
b097896b74fa0e5a77a084231cc6739c,999.00,798.00,20.12%,
d74df916ccf5fb1e28b085371be01cf6,150.00,147.00,2.0%,
1e398b1addc6dbfcfa1014ab330fb65d,3250.00,3087.00,5.02%,
bcab58180eb2d0e6b441b6349027606e,550.00,440.00,20.0%,
e52e6c76fbf7c3895d5e9efd3627f126,550.00,550.00,0%,
f4ed3d64412654314d23617b31aee88b,220.00,150.00,31.82%,
3be8ed2ee202ee24e69f994700c3be7f,399.00,169.00,57.64%,
f7f5174f038692252a8a4e466e0b15b2,2395.00,2395.00,0%,
65050aae4a9bc5a519668a5e906305bc,110.00,99.00,10.0%,
e5a5ccc9468707524fbe75194755a239,796.00,564.99,29.02%,
3cd93e6fb73020957a0a50aa5636a5dd,1799.00,1290.00,28.29%,
803e0f29921e4b5732984afccac390e2,6219.00,3730.00,40.02%,
fcabd5684457f55f16c117e343622a94,300.00,220.00,26.67%,
7ddce5a6f8d7fc852a7dcc31713cb742,599.00,599.00,0%,
f6a3f69382deef98288608c19949a2af,520.00,390.00,25.0%,
18c485f047c0fd7fa10e04250b22b2b8,948.00,948.00,0%,
9d793ccfd0e47ada8661772e3eadb674,150.00,138.00,8.0%,
c9b481a413ede6820f3743ccf391c0bd,275.00,199.00,27.64%,
a41a9b94dd393011cca627971cf13053,2164.00,1422.00,34.29%,
690778bee2888516d7c1960222928ec0,1967.11,1967.11,0%,
a48ecdcd80b2fa1a25430e3e1180bcc2,6999.00,6999.00,0%,
32bb697c556da5edcf16a39ff88f3a18,6500.00,6500.00,0%,
5815584f7f49b0f77f98ea567ef3b2bd,1299.00,999.00,23.09%,
0c2a1a87b590f8b43256dc8c6e157d53,2800.00,2800.00,0%,
ce255d584e239c5d25ab60a95655f45e,1159.00,859.00,25.88%,
316b028d973c675200b001354d0f1a38,799.00,549.00,31.29%,
d37e72551b5014c65d6b00945df7685c,550.00,550.00,0%,
2254161544764a003e74b4730d275c14,989.00,792.00,19.92%,
b753f5e97458c6ac8aa44209aedc1ff1,4280.00,4280.00,0%,
b02dcb6905872b2934bac947258aa222,5818.00,5818.00,0%,
efb34afb3d19fe12f267e9af70894aaa,4480.00,4480.00,0%,
f882bd6418bdb2f686987dde9cfd6a34,795.00,695.00,12.58%,
0f231ef55ea5a18f0c733cfbb7c5e547,11299.00,6779.00,40.0%,
dfab98ab6ff9d6dbb8701028f1b54bd0,695.00,595.00,14.39%,
94bfa5dce20aeef376f530a0ee6f7121,799.00,374.00,53.19%,
30f793b5c3282177ba96a458ebe96bd2,3323.00,3323.00,0%,
1e340f55b40d6c690be2e822fb8c629e,6469.00,6469.00,0%,
115d8438fa01bb0795ab78f5d7a870dc,1299.00,799.00,38.49%,
4d3bb73d5912a6f2210f6af7152d3324,699.00,299.00,57.22%,
d19ad63900efbdd147706187514f5467,7289.00,5831.00,20.0%,
e2d8875c22ef9e45d51faa9471fb5b52,1514.00,1514.00,0%,
f781157587179702f98d6ba5d5ab9539,6812.00,6812.00,0%,
4afbabb407928e48c0986597e0877005,599.00,459.00,23.37%,
fa1abd75f666f63a21ec12b312c7d500,838.00,670.00,20.05%,
682dd8474cc3dfacd2ba6037800c97bf,499.00,185.00,62.93%,
b19abfa8db7346909a61e223cfb1543e,4549.00,2729.00,40.01%,
0575ab265b6a3b780d1d2a171f34ebcc,850.00,850.00,0%,
84bf2eb2825fc92f2ad2a83590a61b2a,,,,
61ff289bf2b79d8a0e88b415cd1ecc1c,350.00,350.00,0%,
d6202e5aa9f76a6626360ad9821f8108,470.00,450.00,4.26%,
1773adc0e8ae66cbd72e3f412a7b593e,285.00,199.00,30.18%,
233635e82a2d251c94fb240c73967fcb,260.00,195.00,25.0%,
352c3b70c79be3b3824176cde2e53cb2,1243.42,1243.42,0%,
ad87282e83e98c65a5aeecd213020885,550.00,550.00,0%,
2c7f464f6e6237d82f860f048ad7cf9f,370.00,365.00,1.35%,
5e21856af160f0785c6e69f7513741f3,280.00,265.00,5.36%,
6d8d66df1178a0b8067fa9132f752e75,2128.00,2128.00,0%,
968593e10de9a7904af04c278518d100,8599.00,7599.00,11.63%,
0fa34a565d8dc47e21470b7f764eba3d,195.00,156.00,20.0%,
5f782de1f4ea4ce7bede6c523f920da8,4019.08,3349.23,16.67%,
e000593b42c35b4b51557fe8f84ee444,3089.00,3089.00,0%,
b5e42cb0e2aa6a2ac275d1a1c5ecc151,450.00,395.00,12.22%,
980128c288b351fb5381106307f9d319,299.00,199.00,33.44%,
401499fa411b7e43ffbf3aada82337e9,900.00,900.00,0%,
0d504ad4382e1f77e813b9acf935ac0d,595.00,445.00,25.21%,
9776701e6532ae9be54f31b80c9c0849,850.00,825.00,2.94%,
49235bfa1687cc8015ac08fc2bd36805,700.00,595.00,15.0%,
01f870605f9842bd49aa7cd605de4ef1,399.00,199.00,50.13%,
d4c8b2393fdaf648cf3d713f7bb08cdf,2399.00,2399.00,0%,
96a101672b2793808b0c7e43ba5109fb,3496.00,2797.00,19.99%,
4c89d6514f570d35ebc09209cdc3286e,449.00,349.00,22.27%,
7694e7f0014520fbd0423d298fcc4dab,5360.00,4288.00,20.0%,
da82c51edd6db87b1f032299c5b03f1e,2199.00,879.00,60.03%,
e66f5d2ef0c66937713aae66fd04dffe,4399.00,2699.00,38.65%,
e5042d970097fa1f073499c108c9d1ed,,,,
5b0ca1d97d86a2e53316f8ed57ab8e74,369.00,369.00,0%,
9a8443e1fc6e83d3424d1bedf4c8b462,8272.00,8272.00,0%,
1c4d2735fe5c21690ae30f7ba555b484,249.00,109.00,56.22%,
a181aca0ee80e2d4b21cae3ddfde1521,3781.00,3781.00,0%,
2dcb4c35c8e39a6a41571004210125dc,5532.00,4614.00,16.59%,
3b1dbc5be4b6e0b1a6002f69ab282426,2500.00,2500.00,0%,
abc3ae223dc3582b873ee992794be6a5,599.00,299.00,50.08%,
91e416717617bf6f4e0ccd2545f537d2,6900.00,6900.00,0%,
1cd811c55333a48abcd62003949d6ce8,1649.00,1399.00,15.16%,
0a4202952536d1a5751641454ded85d7,595.00,595.00,0%,
04e1f3b2d493b974ec6091ff2bf971c8,2000.00,2000.00,0%,
6408f53e82472156e8d7e7905e0e998b,1349.00,1349.00,0%,
419de8207a539df71b92263f75fcf21a,9399.00,5629.00,40.11%,
78504821066aede5b879a3a9505c236a,4230.00,3678.00,13.05%,
e45d942b42f0df7ff994d5d85283ab40,695.00,595.00,14.39%,
8484e333a2ae36e1a49a09fbea36be7b,225.00,225.00,0%,
9599bb6b0aed8c66c9ab79129252d2ca,300.00,300.00,0%,
42f1c84a5aed6b037adf88833b04e6a8,60.00,60.00,0%,
5f48cbdfeb5bd775c5529d9d85923a9d,322.00,242.00,24.84%,
26874d5007823e9a733aa0e4b722a5ca,2525.00,1443.00,42.85%,
b712df972a0c6a024e2062ca3018581d,11097.00,3699.00,66.67%,
7091146d18d3792a960b28c0a9b229ef,599.00,465.00,22.37%,
1ee26181e28999b492b910d7dcfb63ec,4000.00,3500.00,12.5%,
abc9bed3ac636ab980d892c678ba6ae3,1599.00,1498.00,6.32%,
2549c16b979d7f3c2688c754ac3bed86,299.00,149.00,50.17%,
5a9be4f829dcc9871d9f85cbec5f2cfa,1999.00,1499.00,25.01%,
a785194d6d3d27945bcf5222f3646fbe,842.00,463.00,45.01%,
f692e179508f1f6a1ddf006541eb3c24,250.00,250.00,0%,
e359b78f98bb4dd441668e1dfa84b635,7179.00,7179.00,0%,
291e40dcc3ce4350a388c598ee46a7c4,99.00,99.00,0%,
c3c2489151f6b7bd9aa8706511f4c39e,2509.00,2509.00,0%,
bd622a2a13f28d7f05e0d86ade4f633c,2150.00,2150.00,0%,
5f78409748d61379958e6c3f1838655b,1299.00,599.00,53.89%,
acb38d6b0601ac577b88da2f58400d86,480.00,375.00,21.88%,
bb743da641d6f518fca7dc6e649a7a8a,8000.00,8000.00,0%,
e9dac7e8f7023511b17d0d89912547d3,3399.00,3399.00,0%,
67f9e04a43dbcd7aa4ed8e6b5e0abe8b,260.00,249.00,4.23%,
d636ced802dfa448d260b03d61485d7a,999.00,449.00,55.06%,
fdec3932330bed73c24f6d40cd41dcb9,3006.00,3006.00,0%,
4dc6b092c2e338e0fc8c203b078f42e7,2399.00,1924.00,19.8%,
c687e6a4c975936b49d3bc971679f72a,5499.00,4171.00,24.15%,
81a7e87336a4c89ecac39f5ccba52218,559.00,559.00,0%,
a4b764dd73dd4fa72c1e0766c15e032c,2681.00,2681.00,0%,
ea10401f603173e6a30b54720036fb14,3840.00,3840.00,0%,
edd114d53f33dff18be7c70a2355127c,8166.00,8166.00,0%,
4310610b12fe7e14a8c6d58df9e52392,735.00,590.00,19.73%, Buy Superbee Jamun Honey 1 kg Get Free Treatment with Natural Honey and Herbs(प्राकृतिक जड़ी-बूटियाँ एवं शहद द्वारा रोगोपचार) Book 
3325a02b825cce5b13b0ac978f955239,839.00,499.00,40.52%,
3bbc3046a1b616fddab2f5b95b8d413d,3499.00,2858.00,18.32%,
3ccf2161f0d07f07e38d0fda20ef4475,1341.00,766.00,42.88%,
2e8b66afa05ce432fa8d4af4538ac14b,1123.00,618.00,44.97%,
9e931f1e3b72d968545b5e6e139591e6,4899.00,4899.00,0%,
7785e6fd24604e8f608ba9bca9160829,8599.00,5149.00,40.12%,
9a813c0f969a3b751f852f46c7f15282,3615.00,2482.00,31.34%,
7a806563e99abf88e85370a9cccdeb3d,3376.00,3376.00,0%,
c39e39ae7ff118afd1f5105d2f1c77bd,999.00,399.00,60.06%,
856806488bc9a63ccb5da8d4a6bfd8a6,3558.00,2846.00,20.01%,
1a62178069537770c5e0e98914fb12af,3299.00,2617.00,20.67%,
48d948dac79b2a980e25f8325e3bcd9b,7901.00,6321.00,20.0%,
476b6ae4809918d337270c54a52a044e,450.00,450.00,0%,
95fda6ce021ee4939cd669910347f395,630.00,447.00,29.05%,
2b55c22df5069644ce36eb9c9d7ccf03,,3045.00,0%,
a766bb52d3ad6a0325e478ca54a31c60,999.00,798.00,20.12%,
221c77f1f7117118255b0bdf708b73c0,700.00,398.00,43.14%,
f4fd2603223774e42c5bf394ce01e829,80.00,65.00,18.75%,
d7531202ed33dff7cba67206aa719c63,7708.00,6166.00,20.01%,
4667a434ed8753a712ecd405f5973841,299.00,299.00,0%,
721ffdcf744599324fede6f0bbe289b2,1475.00,1475.00,0%,
91ee6ee616f4b4e406ada7218d2818ea,3389.00,2711.00,20.01%,
42c7ecc398974e4cc4644436f3d3b003,535.00,535.00,0%,
